OBJECTID,GLOBAL_ID,AIRPORT_ID,DESIGNATOR,LENGTH,WIDTH,DIM_UOM,COMP_CODE,LIGHTACTV,LIGHTINTNS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,Shape__Area,Shape__Length
12164,FB82F18B-554D-4E51-9108-56EEFA5BFFF3,5E684A2D-94A1-42EC-B20F-71EEB0C85339,H5,45,45,FT,ASPH,0,,0,0,1,0,0,0,2.00616341317073e-08,0.00057187300001665
12165,0F678B2E-038F-4DB5-9200-9DDCC8DF97F3,5E684A2D-94A1-42EC-B20F-71EEB0C85339,H6,45,45,FT,ASPH,0,,0,0,1,0,0,0,2.00616341317073e-08,0.000571874999995499
12166,278258BD-B56F-4F5E-82CF-DFFE18961AC6,9D6100BF-1DB0-4D5B-9A78-E7C6B2FE924B,H1,37,37,FT,CONC+ASPH,0,OTHER,0,0,1,0,0,0,1.35601112560835e-08,0.000470156000005773
12167,C746AF3A-ECBA-4BF3-95AB-3AF2419E456F,9D6100BF-1DB0-4D5B-9A78-E7C6B2FE924B,H2,44,44,FT,ASPH,0,OTHER,0,0,1,0,0,0,1.91762410395313e-08,0.000559103999989929
12168,3381AC66-6164-4779-9BBD-F2C1BF2EBE3D,9D6100BF-1DB0-4D5B-9A78-E7C6B2FE924B,H3,44,44,FT,ASPH,0,OTHER,0,0,1,0,0,0,1.91762410395313e-08,0.000559103999989929
12169,103195C1-AEBA-4C5A-8700-46DCD8463B2D,9D6100BF-1DB0-4D5B-9A78-E7C6B2FE924B,H4,44,44,FT,ASPH,0,OTHER,0,0,1,0,0,0,1.91762410395313e-08,0.000559103999989929
12170,4D076878-C693-4612-8729-D1FE127FCF66,3CEBC0F2-ECE6-427E-9D32-687928E1ADA2,ALL/WAY,5000,400,FT,WATER,,,0,0,0,0,0,0,1.98404547973041e-05,0.030812337628228
12171,DF7A9B6D-D9DA-4E4F-BC02-C8F8F74C5EF2,2690BD23-BE70-41F9-878F-55D860163B07,N/S,10000,1000,FT,WATER,,,0,0,0,0,0,0,9.90377363905282e-05,0.0630362712595046
12172,32A34BE4-26CF-48A1-B617-2DE2BD84C7C2,CE1BA767-B55F-41FB-B00F-2C5A15F9F415,H1,70,70,FT,CONC,2,OTHER,0,0,0,0,0,0,4.84258180222241e-08,0.000888349999973545
12173,DB5165A0-73A7-412D-B796-4ACB7A286691,5326CB91-660B-4055-BC5C-423553BC79B8,H1,120,75,FT,ASPH,,,0,0,0,0,0,0,9.11602455744287e-08,0.00121225499992913
12174,68273A1E-4D28-41A5-97E4-2AEC67B51106,374C5D70-6F33-4F86-89FC-00D2E0EA3266,18/36,1200,30,FT,GRASS,,,0,0,0,0,0,0,3.65646201316849e-07,0.00681119469855417
12175,35434EA7-A676-4D3F-A09F-48D125DFEAF9,427FF0A8-C3C8-47FB-932E-6A93B54099BA,14/32,3500,100,FT,ASPH,2,LIM,0,0,1,0,0,0,3.56446344085271e-06,0.024252309515935
12176,CDFEEDF3-8AD5-4C3D-869E-131BBAD00E40,8816B656-26F8-48CA-8136-CAF9AF51B12F,06/24,2290,40,FT,ASPH,,,0,0,0,0,0,0,9.32225702854339e-07,0.0156857711005636
12177,FE8A5A00-4D14-411D-BF2C-8714AA7FCDBC,2A5761E8-148A-47AC-8CF7-5EA57D029D66,02/20,2200,55,FT,GRASS,,,0,0,0,0,0,0,1.26991881188587e-06,0.0125402614884097
12178,95C1AFA5-1CD0-4BBF-8D8F-BB15408EB55A,92A10121-2328-4FE6-944C-8F6E2919F63B,E/W,2100,70,FT,GRASS,,,0,0,0,0,0,0,1.50083019434533e-06,0.0158117101937676
12179,19D5F52B-D305-47FD-9F3E-4E12F1DFAEBD,B53B8547-14F1-4DF4-B050-76E8380FA659,10/28,2600,45,FT,TURF+GRVL,,,0,0,0,0,0,0,1.195638333229e-06,0.0196017266955466
12180,A2F9C6F6-7D24-4DEB-9C77-446552051916,C2B42445-E6A5-49F8-8A84-4E43D7B3E5BB,10/28,1820,100,FT,GRASS,,,0,0,0,0,0,0,1.86119564205001e-06,0.0141016025413548
12181,D504E090-C2C6-49AC-814C-01EC5666E1B2,7C674961-F271-4913-BBD4-4FB28AE40389,NE/SW,1950,50,FT,GRASS,3,LIL,0,0,0,0,0,0,9.92785771813942e-07,0.0123522394526595
12182,C72A7225-4C68-4763-A26D-9E9697BECCE2,DC09B19A-B32A-4CF2-812B-99231FAF1843,06/24,6000,100,FT,ASPH,2,LIH,0,0,1,1,0,0,6.10322331340285e-06,0.0406150570380681
12183,241DA9CB-9D44-4EDE-A95B-39D8DDF02538,DC09B19A-B32A-4CF2-812B-99231FAF1843,15/33,4000,100,FT,ASPH,2,LIM,0,0,1,1,0,0,4.06885214943031e-06,0.0261799070153334
12184,4C6E1F98-9FF8-4604-AD67-20BA103E710F,0EAC44D9-6CCA-448E-9A50-5B5A5E9D5810,H1,100,100,FT,ASPH,,,0,0,0,0,0,0,1.01708337751916e-07,0.00129012000002513
12185,DBED1231-395A-4DA5-BB74-7C749522F2F4,6591278F-ACD7-4B94-9899-49551FE9679D,H1,25,25,FT,GRASS,,,0,0,0,0,0,0,6.42330633127131e-09,0.000324477999924966
12186,3425AE7C-3483-48FA-A913-E1D992EFA57F,07BBAE9F-D196-4DC4-B7DB-CE3AA9D3E100,16/34,1115,150,FT,ASPH,,,0,0,0,0,0,0,1.69162808560941e-06,0.0077788245236375
12187,711014A7-F071-4853-9258-2431E2421C50,B08EA83F-9DD9-4CE2-809D-04781398F530,H1,75,40,FT,GRASS,,,0,0,0,0,0,0,2.97027327178512e-08,0.000700290000054338
12188,494FCDAA-352F-4600-95DB-CC37257DE78D,5F326F35-7A17-4725-A4E4-21358499E5C3,03/21,3900,75,FT,ASPH,2,LIM,0,0,1,0,0,0,2.95626205115695e-06,0.0232771601037119
12189,0FCF8156-01FA-4173-93BB-20B3A3AA495E,B474AEC1-2D07-4FC7-A767-D1045B418CF5,09/27,2200,40,FT,GRASS,,,0,0,0,0,0,0,9.02281271919492e-07,0.0164446202012909
12190,A43BE654-9708-4DA5-93D1-AEF07E4A4A00,2D83B590-9724-4D79-8E0C-02C99C44CA0D,11/29,1600,60,FT,GRASS,,,0,0,0,0,0,0,9.71822373685427e-07,0.0121071050281255
12191,F3FD38B5-C570-4512-A198-433C5E31C107,E6E66A67-3C87-4C54-9E91-70A193AB1A21,12L/30R,3000,27,FT,ASP+GRS,3,LIL,0,0,1,0,0,0,8.27825260785175e-07,0.0221100209621885
12192,B87A5E31-4E90-44A6-B18E-3C69DBCCE4FC,E6E66A67-3C87-4C54-9E91-70A193AB1A21,12R/30L,3000,130,FT,GRASS,3,,0,0,1,0,0,0,3.9858064155851e-06,0.0226930532950334
12193,11C1DDE1-C0C2-4888-AA88-7D94C606384D,3B943FB4-AF99-4C61-AC0F-B38849D26428,10/28,1100,50,FT,GRASS,,,0,0,0,0,0,0,5.61941078558448e-07,0.00845805735333053
12194,03405C28-1DD7-4370-9302-41C871B2ACE6,487EC0EF-E35E-42BA-8BB5-D777571BB501,ALL/WAY,15000,4000,FT,WATER,,,0,0,0,0,0,0,0.000628620789257184,0.1148955491822
12195,91455645-8898-44F0-8AB0-10AAD59AB4A6,19DBA3D3-55F0-4AF7-9100-28F7A26BAE4D,01/19,1800,75,FT,GRASS,,,0,0,0,0,0,0,1.41468672154588e-06,0.0104820488778418
12196,0947B3BC-7B0B-40FB-A75D-448127DA4600,51D79A71-63D7-44E0-B9D9-406225F9892A,10/28,2000,30,FT,GRASS,,,0,0,0,0,0,0,6.12145413469989e-07,0.0150378760003686
12197,6C468B17-2703-4ACF-A43E-17F2722E762D,51D79A71-63D7-44E0-B9D9-406225F9892A,H1,50,50,FT,ASPH,,,0,0,0,0,0,0,2.550586941652e-08,0.000646211999878687
12198,CC7D5876-8A38-4B16-B8E9-C04A77301AFC,F142114F-A03C-4930-8795-56E3AA6FEB01,06/24,2900,60,FT,GRASS,,,0,0,0,0,0,0,1.77958145286539e-06,0.0195668345406317
12199,E6ED003E-76F1-4A4D-B243-5B0D715EC0D5,EBCF6A95-26D9-49D3-BA1F-C95E6AC23CEE,01/19,5517,150,FT,ASPH,2,LIM,0,0,1,1,0,0,8.19464889900701e-06,0.0313672185678433
12200,BBF29FE7-D892-47EC-919D-D30D8AC47E70,EBCF6A95-26D9-49D3-BA1F-C95E6AC23CEE,14/32,6833,150,FT,ASPH,2,LIH,0,0,1,1,0,0,1.0149386298508e-05,0.0453107523117594
12201,A195791A-87DA-4C41-9D1E-3E6D7AA27DEF,07DAC6DF-AF02-4681-968C-3590FDA61819,02/20,1600,50,FT,GRASS,3,LIM,0,0,0,0,0,0,8.20534978629439e-07,0.00924293675857669
12202,424F5BB2-8E82-45FB-969C-13F602760341,FA860EBA-B391-4726-AE40-D1645348E931,H1,50,50,FT,ASPH,3,OTHER,0,0,0,0,0,0,2.47077878157143e-08,0.000634552000065014
12203,25C73BCA-AA39-440A-B106-3993B7A1BAF3,0B92559A-392D-4730-9FA0-6C990E3D4F52,07/25,1806,75,FT,ASPH,2,LIM,0,0,1,0,0,0,1.35158052216866e-06,0.0129072331816375
12204,65AE8F7D-2199-47D6-8660-C63851D7376B,7DD66E49-7F8C-4FFF-803C-0759928FCDED,02/20,1000,40,FT,GRASS,,,0,0,0,0,0,0,4.0382315091847e-07,0.00602510858540751
12205,B1EAB638-C59A-4F7A-BC89-ACB95681D194,6AF8DB74-5449-4D36-B766-3F7853B8FA07,10/28,2200,90,FT,GRASS,2,LIL,0,0,0,0,0,0,2.03094077733112e-06,0.0169260656686514
12206,DA3014C2-2F7B-4FA0-81A9-D97619A8DD02,33E412B2-C325-454A-A854-7853222848A8,06/24,2200,24,FT,ASPH,2,OTHER,0,0,0,0,0,0,5.43104761163704e-07,0.0146872718025722
12207,8E8D7679-0781-4C25-AB66-CA412C4FE9F7,53F632A2-B71C-4FC5-9544-ABC2306977EC,03/21,2100,100,FT,GRASS,,,0,0,0,0,0,0,2.16098533201148e-06,0.013418350046812
12208,5BD602D5-77B6-4939-86F7-E1F208CD271C,48783EB7-5A4B-4471-B247-CCE424A3DB34,12/30,2400,20,FT,GRAVE,,,0,0,0,0,0,0,4.82099721921259e-07,0.0173489327921347
12209,D4A985A4-E790-4A92-BD36-708B7E0E4BA1,0BE64D56-1AE4-4C94-B239-BE0A80D84507,H1,800,100,FT,GRASS,,,0,0,0,0,0,0,8.03350758360466e-07,0.00512271599997623
12210,0B2099B6-7A9A-4B89-9CED-0720A095FA07,B953D919-032A-4727-8389-048F6D0A9098,07/25,2530,35,FT,ASPH,2,LIM,0,0,0,0,0,0,9.10811877474771e-07,0.0180468281154157
12211,8A0B590F-AB1F-4916-96BD-E4018AE0454E,2499D1DB-3F25-430C-A0E5-E8660D0BD093,05/23,5000,90,FT,GRASS,,,0,0,0,0,0,0,4.5995582240721e-06,0.0353091305813134
12212,B333A258-F11B-4915-B926-158F5A60A462,F4C6B1DD-3BF9-4B3A-9DE1-354AA28F5A28,09/27,2300,30,FT,GRASS,,,0,0,0,0,0,0,7.0631836024404e-07,0.0171852105782557
12213,3A6E6EC8-7E92-4995-9909-6BC85A1BD119,3693984E-1592-4852-9542-CAA95FD8FE90,01/19,4000,75,FT,GRASS,,,0,0,0,0,0,0,3.04518584925972e-06,0.0225496271356665
12214,58B857DD-7A89-4504-BAD1-98E911216AC3,EA175EAB-A444-4202-A8F1-0735BC6D5096,H1,40,40,FT,ASPH,,,0,0,0,0,0,0,1.62599462782964e-08,0.000515804000087883
12215,16575495-74E3-4F0F-8AD4-7C45F51CA61C,B07DFBEE-6CBE-49B3-B83C-D5CB04B61DA8,01/19,5000,150,FT,ASPH,2,LIH,0,0,1,1,0,0,7.7350316587399e-06,0.0285734526631848
12216,FC61ADCF-DCBD-4912-AC2C-2BB520B2F87C,B07DFBEE-6CBE-49B3-B83C-D5CB04B61DA8,12/30,3999,100,FT,ASPH,2,LIM,0,0,1,1,0,0,4.12424105888931e-06,0.0297740987349462
12217,1D5C12BE-BAFB-4058-86AA-964C81819C53,864C3FDB-812E-4312-AE1C-7C3F8DAA9E79,H1,40,40,FT,ASPH,0,OTHER,0,0,0,0,0,0,1.64905031851958e-08,0.000520021999932396
12218,AD2C4A3D-28DE-43EB-BFE0-609812A61CC1,3326FFCA-7ADB-4DB2-98A3-12993A7EBB55,14/32,1820,55,FT,GRASS,,,0,0,0,0,0,0,1.02382591649075e-06,0.0129221386619994
12219,7CC8BDA5-F542-479E-A6A2-3664AFC62D5B,9344694F-4D82-47E3-B826-BEA921305E82,05/23,2520,70,FT,GRASS,,,0,0,0,0,0,0,1.85025874088751e-06,0.0164075022960581
12220,654F6ED6-7253-4751-86B6-23EDC9D72B03,E6A986DC-3D81-4CE5-BF61-643A0AF692FC,13/31,2000,40,FT,GRASS,,,0,0,0,0,0,0,8.05536274128826e-07,0.0142313775204374
12221,58C3FE95-741B-42D6-BCA9-0162ADCF8CCD,80D789DA-11CA-4017-844A-06B212BE02FE,11/29,2200,50,FT,GRASS,,,0,0,0,0,0,0,1.12667771645647e-06,0.0165679247456706
12222,32566AF5-92B8-463C-BEB4-3302DEC44034,7B4B4B52-E423-4874-A52D-FDD4001AE0E9,E/W,2000,100,FT,GRASS,,,0,0,0,0,0,0,2.03846570911992e-06,0.0153119849396824
12223,5DB82D71-2396-4142-9D56-2984F99A0D30,797B8581-0780-4CE5-8DFF-C8A14D087E83,01/19,2000,80,FT,GRASS,,,0,0,0,0,0,0,1.63910317496629e-06,0.0115735395195197
12224,637B6966-684A-41A5-B57B-E3ADFE5A7CBF,43399B26-6E87-47B8-A68C-F982E0DC15FF,05/23,1900,80,FT,GRASS,,,0,0,0,0,0,0,1.5578359580104e-06,0.0126007158163593
12225,8DA457AC-AB3B-4B7A-9403-F8CA543581FE,F65899C5-1116-48D3-B401-3863395C2FFA,H1,100,100,FT,ASPH,,,0,0,0,0,0,0,1.0024859875557e-07,0.00127945199995248
12226,D05968B9-3DB6-4819-85E1-BA12A7E99D70,1956FACF-7D63-4981-BCDD-BE9BEA24E32A,H1,75,75,FT,ASPH,,,0,0,0,0,0,0,5.63813955523074e-08,0.000959506000076855
12227,42EDDF30-7205-4DC3-AAA0-EC90A992E67E,934D4ED1-6E9A-4DEC-A036-EA1777A0508F,36,5000,75,FT,ASPH,2,LIM,0,0,1,1,0,0,3.8080409012764e-06,0.0287984275825449
12228,BA3B04D5-754A-4C0A-AAFB-07FC3BD44C5E,DDD213D9-DC40-4D63-8245-88711170475D,03/21,5350,100,FT,ASPH,2,LIM,0,0,1,1,0,0,5.42504608347372e-06,0.0305694718396953
12229,7DD366F9-4807-44CE-802B-50779D133ACD,DEDF5154-869D-4EAE-B79D-D382D31370B7,02/20,5200,50,FT,GRASS,,,0,0,0,0,0,0,2.63553079093981e-06,0.0290325653694246
12230,25A0DAD1-B700-4C63-B36E-F3B22B87E25F,DE0261CD-9259-4FB5-9ECE-229DAC04EA76,H1,100,100,FT,ASPH,3,OTHER,0,0,0,0,0,0,9.92581590253394e-08,0.00127221599996483
12231,A51A3071-AD43-4E0F-A3E1-2A4A74197142,CFB583D5-2034-45AB-A0C0-209363B3A904,H1,25,25,FT,CONC,3,OTHER,0,0,0,0,0,0,6.30870999884792e-09,0.000321125000034966
12232,09DBD3DF-A64C-4957-9B3F-FA0563F97F0A,AF591F3D-74EA-423E-9176-6C26BC68844B,H1,60,50,FT,CONC,,,0,0,0,0,0,0,3.11542862618808e-08,0.000707741999917744
12233,50BEA467-DC61-45C5-82F0-5D34041C6FF6,E1DAAFCF-DEEE-4C9F-8383-9F05223E15DA,04W/22W,7000,500,FT,WATER,,,0,0,0,0,0,0,3.63312133231375e-05,0.0483937595831664
12234,3E22C80D-1534-48F1-9F9A-1709A6018EA6,A2928601-7722-4151-9B70-AED2BFDA66EF,09/27,2400,50,FT,GRASS,,,0,0,0,0,0,0,1.21995913104911e-06,0.0179159061758488
12235,1778F064-7BB9-473D-A8CA-A606B12E117A,93A9B4A8-D044-42B2-A5E1-A19EAAD963C2,09/27,3003,36,FT,GRASS,,,0,0,0,0,0,0,1.11456324702885e-06,0.0225778199927708
12236,F30DC10D-562C-49DC-8EB4-0C16A469338D,E736A3BF-D587-46FF-9306-793A238CF27A,14/32,2600,75,FT,GRASS,,,0,0,0,0,0,0,1.96451969713962e-06,0.0179651476593907
12237,71E6BD53-5B8A-4DF8-A1F2-BD487D8EDE4B,6683DA70-8042-4584-9BC2-0E88FB2EF1C9,02/20,1800,50,FT,GRASS,,,0,0,0,0,0,0,9.28095460039913e-07,0.0107363331980708
12238,5BD46C78-B88D-46D0-8BF1-14306ABBDCF1,18C12E31-FAAC-4676-9E6B-CE5882068D92,H1,60,60,FT,ASPH,,,0,0,0,0,0,0,3.63279468729161e-08,0.000770579999880283
12239,E9B1D2BD-A8DF-4B18-B71C-BF879EF86FE0,8E94E645-2DEF-4C36-8C1E-4BD811BE21B6,H1,100,100,FT,ASPH,,,0,0,0,0,0,0,1.00842953543179e-07,0.00128379600005611
12240,D3EAC1B7-E103-4926-A386-DF03C8DE7A1B,AB2DE567-306F-4E68-877E-60CCEF32EC33,15/33,3100,60,FT,ASPH,2,LIM,0,0,1,0,0,0,1.87727073353017e-06,0.0200004361775633
12241,B6004BE1-1929-4FA8-9EAE-5933F3091195,EC59293D-164F-44FC-85B8-15039B519493,E/W,1925,60,FT,GRASS,,,0,0,0,0,0,0,1.18876278065727e-06,0.0146750047034355
12242,2B1390D0-59AF-44F2-8919-78FE1C222303,D4142C12-7189-4AD0-8FF3-AB4C66E5A0E4,09/27,2000,50,FT,GRASS,,,0,0,0,0,0,0,1.02068406704348e-06,0.0149610343992819
12243,AB614B79-5861-4A60-BF59-C19F169968FA,2599346B-1253-4962-8844-E5D93176F2C4,14/32,4196,60,FT,ASPH,2,LIM,0,0,1,0,0,0,2.63583319792815e-06,0.0296624541999196
12244,4A4ECE11-82AE-4875-8457-EB35081EF533,E5E451F6-17B1-47AA-9EC3-0D3B1561A212,01/19,2800,60,FT,GRASS,,,0,0,0,0,0,0,1.71819101524306e-06,0.0158141778036441
12245,6CBCEDAC-D02A-49E4-A867-8BF87CA7AA8D,178CA0D5-0028-4466-AC2A-C2A95D17160E,10/28,3854,60,FT,ASPH,2,LIM,0,0,1,0,0,0,2.37085760090849e-06,0.0291171925808758
12246,E63A1EEC-7272-47ED-A948-321B97F56021,C29FC871-1863-49E0-AA02-13525F7E8B7C,H1,50,50,FT,CONC,,,0,0,0,0,0,0,2.56573002843652e-08,0.00064843100006238
12247,A43F75EF-1B35-4DE7-87CA-9DE4FABBA570,01D69BE1-260C-475E-8064-D4DD1350AC40,01/19,1500,40,FT,GRASS,,,0,0,0,0,0,0,6.08235268373392e-07,0.00862580314276266
12248,DCC3CCE8-406B-4D3D-9677-D06EAFFAB795,06C19A95-7642-477A-8AA8-71787AA6A651,05/23,5601,100,FT,ASPH,2,LIH,0,0,1,1,0,0,5.93152799410746e-06,0.0352575323956021
12249,85FCBAB7-0AA2-4E82-840B-DCEFA065CECC,06C19A95-7642-477A-8AA8-71787AA6A651,09/27,4000,100,FT,ASPH,2,LIM,0,0,1,1,0,0,4.23671917815227e-06,0.0310212777525192
12250,6B5A1CC8-1A39-4122-951E-480F62F150F0,E961F6FF-1675-4FB0-B987-E747966CB545,H1,60,50,FT,ASPH,,,0,0,0,0,0,0,3.17727426590864e-08,0.000715273999958299
12251,E9E901FF-E818-4134-A7F9-CB5188CA8E89,6A94FD6E-665B-4046-AF4D-9A8AC75BB8C6,01/19,2200,60,FT,ASPH,,,0,0,0,0,0,0,1.3125613804732e-06,0.0125149266691391
12252,025B3464-F73F-420D-A8B1-5074D5A81371,2561054C-199D-4FDC-9D10-D490A2A36840,NW/SE,2600,75,FT,GRASS,,,0,0,0,0,0,0,1.97731992557237e-06,0.018129986805188
12253,AFFCBF18-D688-465F-870B-0D50C7506F9D,13EAB385-26E8-47F0-950A-37A021329E85,06/24,1840,80,FT,GRASS,,,0,0,0,0,0,0,1.49225456880231e-06,0.0128343838240617
12254,F2617826-CE38-410C-8C7C-A93510DB9656,13EAB385-26E8-47F0-950A-37A021329E85,13/31,2750,60,FT,GRASS,,,0,0,0,0,0,0,1.67270559359167e-06,0.0194360110385926
12255,B8EE4C57-E603-480D-BA39-C211C4C56C3E,D610AB1B-9997-4113-915E-781149B9C253,18/36,2800,60,FT,GRASS,,,0,0,0,0,0,0,1.72860632119409e-06,0.016010695292926
12256,53439BF8-DF5B-42CC-8922-3FA8CBD7265F,FA61F294-E6F7-4F75-8EC1-3BD6C0EA6345,H1,40,40,FT,ASPH,,,0,0,0,0,0,0,1.64677658176515e-08,0.000519607000062488
12257,6CDFC478-D83E-461D-AD69-315C3D09697F,903B8DCE-FEE2-42E6-A9F7-7D2147E68E37,H1,44,44,FT,GRASS,,,0,0,0,0,0,0,1.91917024494614e-08,0.000559367999926508
12258,B759F126-606F-45E3-AFF8-13CBE2AC3A06,8E1BECF3-1D61-4B10-9394-8B6A6BB93DD1,15/33,3000,75,FT,GRASS,,,0,0,0,0,0,0,2.28567455451412e-06,0.0198451702530712
12259,59D7B96F-02E6-44BC-AEEB-CE4DA2713B04,DC629EA5-675E-4503-A908-180F1B1C13FA,12/30,2300,50,FT,GRASS,3,LIM,0,0,0,0,0,0,1.18757634481881e-06,0.017208768563778
12260,A309C7AA-E9E8-4B75-AB64-1CCF621D0D31,2CF3904F-10C0-4CC5-B2C0-1DF182F62444,14/32,3000,75,FT,GRASS,,,0,0,0,0,0,0,2.29462716561102e-06,0.0209402517801768
12261,406E368D-01B9-445D-96F6-89FEF24E4F98,4AAD0E91-20D4-4D7A-9986-4F78DB291759,03/21,2130,175,FT,GRASS,,,0,0,0,0,0,0,3.80639517061354e-06,0.0135680951913297
12262,FA7A7D1F-6E68-4B94-A7DF-844BCB89879E,9DC37C2D-B9EE-4DD6-B146-E8FA3E932BD8,08/26,2810,60,FT,ASPH,2,LIM,0,0,1,0,0,0,1.68756105267676e-06,0.0199027611934897
12263,0EA56965-6154-44A1-B055-F26F401F01DC,E1005D9C-ED6C-4C89-B827-A1054F6CE133,H1,50,50,FT,GRASS,,,0,0,0,0,0,0,2.49974618782289e-08,0.000638776000073449
12264,9C345A93-F064-46C9-97E0-BFAC4661C709,CB9D0F4C-E3E3-4A41-AFA5-16A5FE782209,H1,60,60,FT,ASPH,,,0,0,0,0,0,0,3.61587808583863e-08,0.000768515999993724
12265,96DA2977-B533-419B-8D16-3CAD5F6DFEB1,F3318732-B653-415A-B902-2918F86ED82E,01/19,1600,60,FT,GRASS,,,0,0,0,0,0,0,9.74414888332831e-07,0.00922564844543353
12266,D99678EA-11C2-4806-9E47-045D9C61B95C,8EFF8FFF-21D4-4732-8650-BEF1CC3D301A,NE/SW,2112,250,FT,GRASS,,,0,0,0,0,0,0,5.37663981958758e-06,0.0154171094872764
12267,2FA4017D-F273-461D-9E12-E3CBF58DF550,BAB995BD-FDDF-4858-A5AC-24393C53E192,N/S,2100,100,FT,GRASS,,,0,0,0,0,0,0,2.21385380427819e-06,0.0126419168161216
12268,74EF2FB0-2242-4642-B6DE-82770B92E5E6,948026C6-85F0-4F38-8510-E39410C2B9B0,06/24,2600,100,FT,GRASS,,,0,0,0,0,0,0,2.73633963843167e-06,0.019303620725473
12269,2D93497B-0CE4-453E-B3C9-9849FC3959B4,5030E9EE-F8A0-4124-9FCE-59B78D91D45A,10/28,2000,50,FT,GRASS,,,0,0,0,0,0,0,1.01985347100708e-06,0.0150430758302618
12270,2F48ABFB-F9C2-4D6E-BB9F-C2B60B12788F,8C0937EE-FF4B-4F2E-A558-84A789C526EA,01/19,2000,70,FT,GRASS,,,0,0,0,0,0,0,1.43837723953766e-06,0.0115042856042406
12271,92056F07-5241-4842-BD98-915791724624,E7C68315-6F2C-43E0-BF3D-A02C85023103,04/22,2800,30,FT,ASPH,3,OTHER,0,0,0,0,0,0,8.7338639787049e-07,0.0169553965479491
12272,43C1AB37-6A0F-45BA-BD54-B3BAF111B087,E7C68315-6F2C-43E0-BF3D-A02C85023103,08/26,2722,80,FT,GRASS,3,OTHER,0,0,0,0,0,0,2.26414977078093e-06,0.0203380917362819
12273,ED58FD7F-D384-4373-980D-8BEF340B307B,B1C08045-C4FB-4518-91ED-40301B8B6724,H1,60,50,FT,ROOF,0,OTHER,0,0,0,0,0,0,3.005607140949e-08,0.000694388000056279
12274,BB9A7071-5BB0-4C43-B57C-D16491B5478C,D2A35830-BD0B-45CB-AD72-E01F4A1F2AAC,09/27,11817,150,FT,ASPH,0,LIH,0,0,1,1,0,0,1.77589538452594e-05,0.0863520167407962
12275,47E603FC-FADE-4F6C-9B85-E12F70B26427,D2A35830-BD0B-45CB-AD72-E01F4A1F2AAC,16/34,6004,150,FT,ASPH,0,LIH,0,0,1,1,0,0,9.02303736438625e-06,0.0371267224556027
12276,0782DEF8-F12E-40B1-9C3E-449A9DDB4572,D2A35830-BD0B-45CB-AD72-E01F4A1F2AAC,H1,40,40,FT,ASPH,,,0,0,1,1,0,0,1.6029389371397e-08,0.000511594000045079
12277,278F59FA-6504-424B-A349-647D2A77754C,9EDCD0C1-4A89-4602-80B7-6B8790BBACA9,NE/SW,2875,75,FT,GRASS,,,0,0,0,0,0,0,2.2205053937796e-06,0.0184133133826492
12278,E522BD41-E2CF-4207-AFF8-0422DEEF00DA,2614D292-EAFB-40E6-A157-28DF91D3C1AC,14/32,2400,23,FT,GRAVE,,,0,0,0,0,0,0,5.55123051526607e-07,0.016273465892162
12279,96B8DC51-1BB8-4C1A-B557-DC01E28C8913,04DF1251-2979-4F8A-A076-F7A5BE744CEB,H1,96,96,FT,CONC,3,OTHER,0,0,0,0,0,0,9.12443738343427e-08,0.0012195580000063
12280,9009CEAF-C637-4F17-A8A6-A19521554BF6,1E4DF288-0713-40C1-973E-FC19642CEDC4,06/24,7006,150,FT,ASPH,2,LIH,0,0,1,1,0,0,1.04177586308651e-05,0.0459078445526234
12281,D18570A3-76A9-4D84-BEFC-BDAFAA53EF8F,DD5FB154-0787-4B0F-8554-C033FAFA0155,04L/22R,12079,200,FT,CONC,0,LIH,0,0,1,1,0,0,2.38910677126114e-05,0.0736699233088001
12282,8898A406-4E27-4C6E-A01D-2A34238C2325,DD5FB154-0787-4B0F-8554-C033FAFA0155,04R/22L,8400,200,FT,ASPH,0,LIH,0,0,1,1,0,0,1.66130885190796e-05,0.0516441153634828
12283,A2421FD0-7187-4324-A544-14659D6BCCBE,DD5FB154-0787-4B0F-8554-C033FAFA0155,13L/31R,10000,200,FT,CONC,0,LIH,0,0,1,1,0,0,1.97831254808989e-05,0.0691983033983194
12284,7AFD07B4-21A2-4933-BB30-61ECEF2C1274,DD5FB154-0787-4B0F-8554-C033FAFA0155,13R/31L,14511,200,FT,CONC,0,LIH,0,0,1,1,0,0,2.87029888568213e-05,0.0998658255191815
12285,E79935ED-5475-48DD-85FD-06D6D84D6AB4,E866CAA3-781C-4162-8C31-D16CC9E3E92E,04/22,7002,150,FT,CONC+ASPH,0,LIH,0,0,1,1,0,0,1.04081282188417e-05,0.0432364419194343
12286,BC5BEA2B-AA09-43D7-9806-134BAC9F8179,E866CAA3-781C-4162-8C31-D16CC9E3E92E,13/31,7002,150,FT,CONC+ASPH,0,LIH,0,0,1,1,0,0,1.04088617263187e-05,0.0483523312805625
12287,8F335502-3CC4-4C56-8CC1-23BD7B8D3965,5D681D3E-968F-4C7D-844F-A2621971F9AB,06/24,5188,150,FT,ASPH,2,LIM,0,0,1,1,0,0,7.99514054961037e-06,0.0359224122432198
